0.7,1.1362,1.2771
0.7,1.1352,1.2435
0.7,1.2026,1.2951
0.7,1.2215,1.3044
0.7,1.1258,1.3228
0.7,1.1725,1.2334
0.7,1.1851,1.2411
0.7,1.1967,1.2644
0.7,1.1341,1.2482
0.7,1.1404,1.2462
0.7,1.1577,1.2654
0.7,1.1374,1.2863
0.7,1.1457,1.2762
0.8,1.15,1.2383
0.8,1.1522,1.223
0.8,1.183,1.2559
0.8,1.1357,1.2355
0.8,1.1213,1.2911
0.8,1.189,1.2879
0.8,1.1761,1.2982
0.8,1.1665,1.2659
0.8,1.178,1.2327
0.8,1.2031,1.2517
0.8,1.1956,1.2725
0.8,1.1238,1.2343
0.8,1.1631,1.2608
0.8,1.1571,1.2954
0.8,1.1515,1.2154
0.8,1.1248,1.236
0.8,1.1867,1.2039
0.8,1.1933,1.2938
0.8,1.1717,1.2186
0.8,1.1443,1.2862
0.9,1.116,1.2216
0.9,1.1574,1.258
0.9,1.1834,1.2287
0.9,1.1639,1.2296
0.9,1.1289,1.2169
0.9,1.1144,1.2339
0.9,1.1215,1.2077
0.9,1.1851,1.2016
0.9,1.1515,1.2524
0.9,1.1145,1.2673
0.9,1.1207,1.2829
0.9,1.101,1.2491
0.9,1.176,1.2379
0.9,1.111,1.2377
0.9,1.1225,1.2499
0.9,1.1439,1.2328
0.9,1.1225,1.2734
0.9,1.1163,1.2105
0.9,1.1253,1.2092
0.9,1.1267,1.2657
1,1.1846,1.192
1,1.0815,1.2226
1,1.1623,1.2362
1,1.0777,1.225
1,1.1321,1.1988
1,1.1368,1.1965
1,1.1265,1.2339
1,1.1764,1.2638
1,1.1193,1.2437
1,1.1001,1.2672
1,1.1561,1.2647
1,1.1184,1.2086
1,1.156,1.1782
1,1.1654,1.2845
1,1.1279,1.1929
1,1.1516,1.2715
1,1.1095,1.18
1,1.152,1.2497
1,1.1896,1.1979
1,1.1681,1.2292
1.1,1.1328,1.2541
1.1,1.1099,1.2086
1.1,1.1631,1.2493
1.1,1.1489,1.2522
1.1,1.1746,1.2135
1.1,1.125,1.2521
1.1,1.1222,1.225
1.1,1.1634,1.2171
1.1,1.146,1.248
1.1,1.1092,1.2147
1.1,1.1842,1.2286
1.1,1.1108,1.267
1.1,1.1437,1.2533
1.1,1.0739,1.2479
1.1,1.1749,1.1818
1.1,1.0995,1.2467
1.1,1.1387,1.1687
1.1,1.1478,1.2426
1.1,1.1079,1.2526
1.1,1.1537,1.2675
1.2,1.0804,1.2284
1.2,1.1205,1.1897
1.2,1.0852,1.1913
1.2,1.1467,1.227
1.2,1.0803,1.1702
1.2,1.0624,1.1898
1.2,1.0974,1.1839
1.2,1.1353,1.205
1.2,1.1486,1.164
1.2,1.1043,1.1729
1.2,1.105,1.2352
1.2,1.0562,1.2482
1.2,1.097,1.1949
1.2,1.0603,1.2274
1.2,1.1037,1.2393
1.2,1.1141,1.24
1.2,1.1725,1.2009
1.2,1.1377,1.2417
1.2,1.0766,1.1791
1.2,1.1016,1.1765
1.3,1.1634,1.1597
1.3,1.0631,1.1786
1.3,1.1427,1.2234
1.3,1.0571,1.2023
1.3,1.1542,1.2356
1.3,1.0939,1.165
1.3,1.124,1.1891
1.3,1.0567,1.2263
1.3,1.1566,1.2198
1.3,1.0441,1.1762
1.3,1.0929,1.2372
1.3,1.0665,1.2346
1.3,1.1459,1.1416
1.3,1.1347,1.1886
1.3,1.0736,1.2004
1.3,1.1041,1.2278
1.3,1.0979,1.2177
1.3,1.1049,1.1587
1.3,1.1423,1.2148
1.3,1.0525,1.2179
1.4,1.1258,1.1914
1.4,1.0965,1.1459
1.4,1.0635,1.1695
1.4,1.0751,1.2382
1.4,1.1261,1.1912
1.4,1.0725,1.1809
1.4,1.1294,1.1937
1.4,1.0483,1.1447
1.4,1.111,1.2083
1.4,1.0288,1.1647
1.4,1.1447,1.2053
1.4,1.1129,1.1659
1.4,1.1371,1.1432
1.4,1.1218,1.1936
1.4,1.1129,1.2217
1.4,1.1009,1.1468
1.4,1.1446,1.1282
1.4,1.0401,1.1601
1.4,1.1171,1.1743
1.4,1.0638,1.2181
1.5,1.044,1.1725
1.5,1.0183,1.2249
1.5,1.0553,1.1611
1.5,1.0796,1.1649
1.5,1.1336,1.2078
1.5,1.0172,1.2254
1.5,1.0983,1.1686
1.5,1.0479,1.2007
1.5,1.0542,1.1443
1.5,1.0956,1.1522
1.5,1.1156,1.1458
1.5,1.0366,1.1489
1.5,1.0866,1.194
1.5,1.0492,1.201
1.5,1.1353,1.1479
1.5,1.0705,1.1846
1.5,1.0905,1.1949
1.5,1.0153,1.187
1.5,1.1204,1.1215
1.5,1.0792,1.175
1.6,1.0834,1.1577
1.6,1.0024,1.1688
1.6,1.0675,1.1342
1.6,1.094,1.2032
1.6,1.0503,1.1919
1.6,1.0775,1.1838
1.6,1.1125,1.1407
1.6,1.0089,1.1927
1.6,1.0995,1.1273
1.6,1.0316,1.1739
1.6,1.0973,1.1389
1.6,1.0502,1.1769
1.6,1.0585,1.1767
1.6,1.0951,1.214
1.6,1.0717,1.1517
1.6,1.0152,1.1528
1.6,1.0872,1.1791
1.6,1.0153,1.2109
1.6,1.126,1.1074
1.6,1.0314,1.1973
1.7,1.0877,1.1089
1.7,1.0311,1.1434
1.7,1.0528,1.1079
1.7,1.0209,1.1251
1.7,1.0844,1.1741
1.7,0.99781,1.1195
1.7,1.0227,1.1357
1.7,1.0703,1.1734
1.7,1.1024,1.1641
1.7,1.0533,1.1315
1.7,1.0503,1.1727
1.7,0.99758,1.1335
1.7,1.0799,1.13
1.7,1.0588,1.1613
1.7,1.0281,1.151
1.7,1.0517,1.1976
1.7,1.0301,1.1456
1.7,1.0861,1.2023
1.7,1.0333,1.1853
1.7,1.0446,1.1814
1.8,1.0632,1.1643
1.8,1.0275,1.1854
1.8,1.0289,1.1769
1.8,1.0316,1.1495
1.8,1.0225,1.116
1.8,1.0418,1.1141
1.8,1.0867,1.1347
1.8,0.99865,1.1447
1.8,1.0287,1.1322
1.8,1.0506,1.1637
1.8,1.1098,1.1621
1.8,1.0535,1.1142
1.8,1.0247,1.1272
1.8,1.027,1.1377
1.8,1.0176,1.1385
1.8,1.0755,1.1606
1.8,1.0535,1.1487
1.8,0.98205,1.1837
1.8,1.0477,1.0808
1.8,1.0282,1.1532
1.9,1.0573,1.1153
1.9,1.0346,1.134
1.9,1.0551,1.1056
1.9,0.9708,1.1655
1.9,1.0099,1.0952
1.9,1.0472,1.1327
1.9,1.0923,1.1408
1.9,1.0511,1.102
1.9,1.0329,1.1596
1.9,1.0528,1.1053
1.9,1.0475,1.0918
1.9,1.0119,1.172
1.9,1.0095,1.1663
1.9,1.0525,1.1031
1.9,1.0582,1.0809
1.9,0.99565,1.185
1.9,1.0708,1.1439
1.9,1.0426,1.1417
1.9,1.0157,1.1189
1.9,1.0498,1.1339
2,1.0129,1.1059
2,1.0127,1.136
2,1.0743,1.0667
2,1.0443,1.0837
2,0.99308,1.0753
2,1.0269,1.1728
2,1.0199,1.0759
2,1.0265,1.1311
2,0.99391,1.1521
2,1.0376,1.0814
2,1.0424,1.1186
2,1.006,1.1187
2,1.0891,1.1445
2,0.98163,1.0806
2,1.0868,1.0945
2,0.9957,1.0759
2,1.0354,1.0709
2,1.0234,1.1348
2,1.0353,1.105
2,0.98241,1.1031
2.1,1.0348,1.1378
2.1,1.008,1.157
2.1,1.067,1.1206
2.1,1.0004,1.1454
2.1,1.0465,1.0529
2.1,0.98373,1.0814
2.1,1.0484,1.0816
2.1,0.96814,1.1316
2.1,0.98345,1.108
2.1,0.95734,1.0883
2.1,1.0824,1.0988
2.1,1.0167,1.1135
2.1,1.0672,1.1133
2.1,0.97905,1.1498
2.1,1.0588,1.0787
2.1,1.0007,1.0853
2.1,1.0678,1.0525
2.1,0.95695,1.1616
2.1,1.0371,1.1146
2.1,0.97461,1.1441
2.2,1.0125,1.0602
2.2,1.0206,1.085
2.2,1.0036,1.0734
2.2,0.98417,1.0761
2.2,1.0036,1.0354
2.2,0.95214,1.1355
2.2,1.0521,1.1036
2.2,0.98962,1.1214
2.2,1.0155,1.1103
2.2,1.0301,1.07
2.2,1.057,1.0335
2.2,1.0196,1.0992
2.2,0.98861,1.0803
2.2,0.98388,1.0869
2.2,1.0189,1.1316
2.2,0.98623,1.0617
2.2,1.062,1.1025
2.2,0.94872,1.1511
2.2,1.0544,1.0712
2.2,0.99837,1.08
2.3,1.0043,1.0754
2.3,0.97151,1.1137
2.3,1.0077,1.0468
2.3,0.92629,1.0807
2.3,0.98816,1.1187
2.3,0.97745,1.0701
2.3,1.0613,1.1096
2.3,0.94114,1.0743
2.3,1.0464,1.1134
2.3,0.93905,1.126
2.3,1.0573,1.0985
2.3,1.007,1.1328
2.3,1.0331,1.1175
2.3,0.93124,1.0755
2.3,0.99064,1.0462
2.3,0.99461,1.1009
2.3,1.0319,1.0227
2.3,0.99795,1.053
2.3,0.96543,1.0245
2.3,0.96198,1.0741
2.4,1.0027,1.1014
2.4,0.92878,1.1071
2.4,1.0409,1.1049
2.4,0.92174,1.0332
2.4,0.97547,1.0571
2.4,0.97221,1.0901
2.4,1.0137,1.1035
2.4,0.99068,1.0786
2.4,0.99793,1.0777
2.4,0.92644,1.1073
2.4,1.0175,1.1004
2.4,0.95517,1.0743
2.4,0.96442,1.0837
2.4,0.96758,1.1081
2.4,1.0181,1.0544
2.4,0.97611,1.0689
2.4,0.97843,1.0944
2.4,0.94819,1.0933
2.4,0.95913,1.0171
2.4,0.96242,1.1245
2.5,0.97364,1.0385
2.5,0.95443,1.0747
2.5,0.98127,1.0721
2.5,0.96029,1.036
2.5,0.98929,1.0409
2.5,0.97312,1.0316
2.5,1.0376,1.0537
2.5,0.9602,1.0235
2.5,1.0087,1.0559
2.5,0.92397,1.0908
2.5,0.96589,1.0635
2.5,0.94638,1.1086
2.5,1.0132,1.0547
2.5,0.90194,1.0942
2.5,1.0017,1.0603
2.5,0.94811,1.0722
2.5,1.0277,1.0609
2.5,0.97778,1.0909
2.5,0.97679,1.0201
2.5,0.94191,1.0401
2.6,0.9621,1.017
2.6,0.90538,1.0545
2.6,0.93741,1.0546
2.6,0.96173,1.07
2.6,1.0298,0.99787
2.6,0.89513,1.0416
2.6,1.0159,1.0467
2.6,0.95652,1.0549
2.6,0.94228,1.0209
2.6,0.98257,1.0577
2.6,1.0205,1.0498
2.6,0.90015,1.0226
2.6,0.96868,1.0404
2.6,0.9033,1.0689
2.6,1.0067,0.99972
2.6,0.95258,1.0381
2.6,1.0139,1.0312
2.6,0.95309,1.0847
2.6,0.97416,1.073
2.6,0.94986,1.0499
2.7,0.92904,1.0697
2.7,0.97551,1.0399
2.7,0.93206,1.0038
2.7,0.9717,1.0333
2.7,0.95694,1.0504
2.7,0.90189,1.0622
2.7,0.92979,1.0592
2.7,0.94981,1.0893
2.7,0.9952,1.0227
2.7,0.93754,1.0219
2.7,1.0055,1.0678
2.7,0.9678,1.0191
2.7,0.99353,1.0422
2.7,0.92309,1.0731
2.7,0.93376,0.99964
2.7,0.93777,1.1007
2.7,0.95946,1.018
2.7,0.89943,1.068
2.7,0.99252,1.0749
2.7,0.94649,1.0311
2.8,0.97978,1.0159
2.8,0.926,1.0007
2.8,0.97003,0.96705
2.8,0.93616,1.09
2.8,0.95285,1.0081
2.8,0.94147,0.99342
2.8,0.94142,1.0078
2.8,0.93387,1.0048
2.8,0.9942,1.0313
2.8,0.91247,1.0919
2.8,0.96464,1.0235
2.8,0.87607,0.99636
2.8,0.95991,1.0513
2.8,0.87247,1.0161
2.8,0.93753,0.99366
2.8,0.95135,1.0498
2.8,0.9591,1.0169
2.8,0.89108,1.0496
2.8,0.9202,0.96677
2.8,0.88109,1.0482
2.9,0.92927,0.96338
2.9,0.87877,1.0399
2.9,0.96095,1.009
2.9,0.91132,1.0728
2.9,0.96124,1.0386
2.9,0.93552,1.0275
2.9,0.92283,0.9669
2.9,0.95471,1.0633
2.9,0.91699,0.98536
2.9,0.88711,1.0373
2.9,0.91893,0.98746
2.9,0.91566,1.0695
2.9,1.0023,0.98313
2.9,0.93315,0.99475
2.9,0.95572,1.0055
2.9,0.89482,1.0225
2.9,0.98388,1.0157
2.9,0.87031,0.99002
2.9,0.91925,1.0275
2.9,0.90698,1.0489
3,0.97091,1.0331
3,0.86707,1.0454
3,0.9568,0.98421
3,0.92167,0.98017
3,0.98365,1.0027
3,0.9414,0.98691
3,0.98326,0.95267
3,0.85452,1.0326
3,0.95347,0.97065
3,0.90912,1.0479
3,0.91718,1.0231
3,0.88773,0.98927
3,0.90684,0.99773
3,0.88267,1.0483
3,0.99629,0.96872
3,0.89016,1.071
3,0.94962,0.9805
3,0.84958,0.99846
3,0.92915,1.0371
3,0.93926,1.0693
3.1,0.92422,0.99889
3.1,0.85372,0.97071
3.1,0.967,1.0272
3.1,0.87626,1.0145
3.1,0.92582,0.99268
3.1,0.85413,1.0522
3.1,0.90632,0.99066
3.1,0.90834,0.97011
3.1,0.98347,0.99535
3.1,0.86538,1.0151
3.1,0.89205,0.9757
3.1,0.86557,0.99246
3.1,0.94911,0.96024
3.1,0.92373,1.02
3.1,0.96386,0.95755
3.1,0.84363,1.0326
3.1,0.9477,1.0011
3.1,0.92888,1.0408
3.1,0.96272,0.94787
3.1,0.93429,1.0523
3.2,0.89199,0.92466
3.2,0.87336,1.0397
3.2,0.97183,0.93171
3.2,0.88879,0.99157
3.2,0.9335,0.94657
3.2,0.9043,0.97481
3.2,0.91819,0.95901
3.2,0.84888,1.0532
3.2,0.92282,1.0183
3.2,0.85862,1.0517
3.2,0.93409,0.9328
3.2,0.83925,0.96604
3.2,0.96663,1.0093
3.2,0.86091,0.98319
3.2,0.96814,0.98136
3.2,0.91853,1.0147
3.2,0.95597,0.92702
3.2,0.87399,1.0442
3.2,0.94785,1.0171
3.2,0.90086,0.96265
3.3,0.89053,0.9155
3.3,0.8414,1.0255
3.3,0.95762,0.94104
3.3,0.88221,1.0402
3.3,0.90882,0.969
3.3,0.89897,0.96881
3.3,0.93181,1.0098
3.3,0.84509,1.0379
3.3,0.87149,0.98178
3.3,0.87842,0.98932
3.3,0.96284,0.95761
3.3,0.84025,1.0366
3.3,0.87432,0.92831
3.3,0.88917,1.0138
3.3,0.93887,0.98405
3.3,0.85429,1.0362
3.3,0.88755,0.93622
3.3,0.89211,0.94847
3.3,0.96611,0.95272
3.3,0.86615,1.0255
3.4,0.89366,0.94469
3.4,0.9018,0.96862
3.4,0.8773,0.9488
3.4,0.82315,1.027
3.4,0.95895,0.91306
3.4,0.90463,1.004
3.4,0.88646,0.9794
3.4,0.87382,1.0286
3.4,0.94866,1.0035
3.4,0.85934,1.0307
3.4,0.93131,0.9358
3.4,0.84524,0.94497
3.4,0.86374,0.95886
3.4,0.81552,0.9649
3.4,0.87221,0.98657
3.4,0.90116,0.98916
3.4,0.95572,0.98739
3.4,0.87203,1.0281
3.4,0.9072,0.97587
3.4,0.88321,0.95147
3.5,0.89208,0.98601
3.5,0.89638,0.96276
3.5,0.92847,0.94118
3.5,0.85801,0.93557
3.5,0.85867,0.98922
3.5,0.80508,1.0209
3.5,0.94881,0.98367
3.5,0.89051,0.99844
3.5,0.87718,0.96238
3.5,0.88812,0.93031
3.5,0.89689,0.95684
3.5,0.8238,0.99446
3.5,0.91886,0.98818
3.5,0.8783,0.92808
3.5,0.92599,0.91889
3.5,0.82761,0.9845
3.5,0.87515,0.92093
3.5,0.83333,1.0075
3.5,0.87746,0.96007
3.5,0.8863,0.9781
3.6,0.90085,0.89736
3.6,0.82136,0.95244
3.6,0.9235,0.91704
3.6,0.82341,0.96879
3.6,0.94138,0.95589
3.6,0.82211,0.92421
3.6,0.93184,0.95811
3.6,0.82404,0.91623
3.6,0.91107,0.92574
3.6,0.83516,0.93496
3.6,0.91987,0.9642
3.6,0.84754,0.92558
3.6,0.85162,0.97424
3.6,0.83829,0.92463
3.6,0.93803,0.97801
3.6,0.83321,0.99528
3.6,0.92026,0.90487
3.6,0.82849,0.92362
3.6,0.85421,0.92779
3.6,0.85495,0.92121
3.7,0.86623,0.89839
3.7,0.80858,0.97247
3.7,0.92312,0.93154
3.7,0.87713,0.93849
3.7,0.87676,0.94234
3.7,0.7892,0.92767
3.7,0.90184,0.96959
3.7,0.87746,0.92812
3.7,0.91036,0.94642
3.7,0.85859,0.94776
3.7,0.90972,0.88613
3.7,0.79773,0.95336
3.7,0.90855,0.96982
3.7,0.79008,0.98599
3.7,0.91207,0.91128
3.7,0.8236,0.94172
3.7,0.88497,0.95578
3.7,0.82368,0.93122
3.7,0.8378,0.89029
3.7,0.81132,0.98145
3.8,0.89769,0.91761
3.8,0.80278,0.98494
3.8,0.89322,0.87541
3.8,0.78614,0.95619
3.8,0.85022,0.93453
3.8,0.79227,0.98737
3.8,0.91914,0.86724
3.8,0.86429,0.9507
3.8,0.88845,0.95734
3.8,0.79681,0.92226
3.8,0.84072,0.87624
3.8,0.83094,0.93452
3.8,0.90938,0.87018
3.8,0.85769,0.95328
3.8,0.89113,0.93516
3.8,0.82175,0.90647
3.8,0.90414,0.86559
3.8,0.81803,0.95004
3.8,0.8392,0.90818
3.8,0.81478,0.93675
3.9,0.91592,0.93355
3.9,0.86045,0.89087
3.9,0.84751,0.9447
3.9,0.77404,0.9579
3.9,0.87183,0.88624
3.9,0.83044,0.96782
3.9,0.8784,0.94301
3.9,0.8515,0.97807
3.9,0.91886,0.87433
3.9,0.83844,0.93585
3.9,0.84398,0.93325
3.9,0.81577,0.97656
3.9,0.85329,0.93317
3.9,0.82617,0.96152
3.9,0.91235,0.85753
3.9,0.7773,0.95705
3.9,0.86459,0.88475
3.9,0.83602,0.93055
3.9,0.86768,0.94759
3.9,0.8187,0.97365
4,0.89375,0.87044
4,0.7933,0.8892
4,0.90248,0.90069
4,0.84651,0.89195
4,0.8989,0.86374
4,0.8203,0.9238
4,0.86536,0.90531
4,0.7836,0.93025
4,0.86825,0.8724
4,0.75709,0.93038
4,0.90313,0.89129
4,0.79562,0.88073
4,0.89155,0.89788
4,0.8135,0.97963
4,0.87745,0.8921
4,0.84965,0.92525
4,0.83146,0.90807
4,0.83129,0.901
4,0.82396,0.86336
4,0.84627,0.94256
4.1,0.88489,0.9323
4.1,0.76624,0.9298
4.1,0.83934,0.90955
4.1,0.78396,0.93985
4.1,0.82642,0.88344
4.1,0.77819,0.95243
4.1,0.88523,0.84019
4.1,0.83357,0.97002
4.1,0.86001,0.84593
4.1,0.80607,0.9622
4.1,0.83395,0.86383
4.1,0.83669,0.95531
4.1,0.89006,0.85539
4.1,0.77454,0.91975
4.1,0.87538,0.92201
4.1,0.80325,0.89703
4.1,0.84841,0.84414
4.1,0.79001,0.95346
4.1,0.8922,0.87144
4.1,0.79816,0.93531
4.2,0.83349,0.92087
4.2,0.80563,0.95083
4.2,0.89597,0.8364
4.2,0.78664,0.92482
4.2,0.81597,0.86876
4.2,0.82816,0.90854
4.2,0.85552,0.89892
4.2,0.77658,0.87142
4.2,0.88657,0.90468
4.2,0.79065,0.87721
4.2,0.80778,0.89322
4.2,0.82481,0.94722
4.2,0.81588,0.90574
4.2,0.79058,0.89101
4.2,0.81257,0.89057
4.2,0.8125,0.86378
4.2,0.82838,0.83232
4.2,0.80031,0.90914
4.2,0.86796,0.89355
4.2,0.76613,0.88171
4.3,0.81721,0.84434
4.3,0.73994,0.93169
4.3,0.86116,0.89657
4.3,0.7982,0.89735
4.3,0.81489,0.91536
4.3,0.7306,0.87521
4.3,0.81837,0.86568
4.3,0.77851,0.94583
4.3,0.86971,0.8402
4.3,0.73123,0.90181
4.3,0.85003,0.88702
4.3,0.73591,0.94667
4.3,0.83063,0.83507
4.3,0.79916,0.92736
4.3,0.85708,0.82297
4.3,0.80471,0.90422
4.3,0.81191,0.84049
4.3,0.75095,0.87308
4.3,0.83514,0.91007
4.3,0.75815,0.92708
4.4,0.80973,0.90795
4.4,0.77433,0.9348
4.4,0.86827,0.90502
4.4,0.80155,0.89457
4.4,0.83782,0.88567
4.4,0.81524,0.8603
4.4,0.84227,0.8215
4.4,0.74929,0.93845
4.4,0.78522,0.86065
4.4,0.77098,0.90681
4.4,0.87788,0.90685
4.4,0.74614,0.87662
4.4,0.83594,0.86464
4.4,0.77357,0.89711
4.4,0.83854,0.87641
4.4,0.80112,0.93269
4.4,0.83169,0.84248
4.4,0.81121,0.93107
4.4,0.78174,0.86513
4.4,0.75556,0.87655
4.5,0.8715,0.80562
4.5,0.75858,0.85531
4.5,0.83362,0.86814
4.5,0.71488,0.91873
4.5,0.84993,0.84507
4.5,0.75384,0.87401
4.5,0.79252,0.84357
4.5,0.77389,0.90268
4.5,0.85718,0.80413
4.5,0.70809,0.89796
4.5,0.83277,0.83189
4.5,0.74343,0.84523
4.5,0.78928,0.82826
4.5,0.71563,0.87856
4.5,0.85705,0.8596
4.5,0.78875,0.90294
4.5,0.82999,0.80922
4.5,0.78258,0.85984
4.5,0.7862,0.81294
4.5,0.74897,0.8772
4.6,0.82577,0.83233
4.6,0.71467,0.89053
4.6,0.77224,0.88554
4.6,0.72086,0.87163
4.6,0.78547,0.83167
4.6,0.74632,0.84064
4.6,0.81343,0.79932
4.6,0.79783,0.87397
4.6,0.85929,0.81932
4.6,0.71846,0.85118
4.6,0.78,0.88582
4.6,0.76485,0.89781
4.6,0.86482,0.86105
4.6,0.78002,0.90277
4.6,0.78061,0.81175
4.6,0.78268,0.85071
4.6,0.86249,0.85304
4.6,0.76383,0.86598
4.6,0.77441,0.80926
4.6,0.737,0.88455
4.7,0.82438,0.86942
4.7,0.75744,0.83956
4.7,0.82818,0.8403
4.7,0.77864,0.85929
4.7,0.77788,0.83447
4.7,0.74323,0.85466
4.7,0.81127,0.86261
4.7,0.75557,0.83673
4.7,0.81333,0.79918
4.7,0.74515,0.85674
4.7,0.82983,0.79743
4.7,0.75427,0.85193
4.7,0.79328,0.88025
4.7,0.73736,0.8761
4.7,0.78977,0.88126
4.7,0.74977,0.86478
4.7,0.82333,0.7921
4.7,0.75481,0.89944
4.7,0.79098,0.84296
4.7,0.73602,0.838
4.8,0.75051,0.79494
4.8,0.69999,0.87614
4.8,0.77654,0.8367
4.8,0.72081,0.89489
4.8,0.83474,0.86744
4.8,0.71963,0.87175
4.8,0.82205,0.82326
4.8,0.77428,0.89125
4.8,0.8231,0.83847
4.8,0.7248,0.87405
4.8,0.8218,0.85904
4.8,0.77743,0.90407
4.8,0.84191,0.81289
4.8,0.70817,0.8171
4.8,0.84563,0.7795
4.8,0.74594,0.90338
4.8,0.77091,0.8372
4.8,0.70418,0.81879
4.8,0.80026,0.78833
4.8,0.70391,0.87209
4.9,0.7767,0.79017
4.9,0.74029,0.82581
4.9,0.77074,0.84845
4.9,0.7633,0.84816
4.9,0.82882,0.82186
4.9,0.72786,0.84307
4.9,0.78878,0.79571
4.9,0.7078,0.87003
4.9,0.84253,0.81563
4.9,0.68755,0.80937
4.9,0.80805,0.79441
4.9,0.69852,0.8189
4.9,0.7898,0.84898
4.9,0.71696,0.90215
4.9,0.84059,0.86561
4.9,0.70431,0.83107
4.9,0.81621,0.80638
4.9,0.71376,0.8615
4.9,0.74277,0.79003
4.9,0.77335,0.88864
5,0.79424,0.76761
5,0.73682,0.81693
5,0.75968,0.85724
5,0.71027,0.80436
5,0.76077,0.7871
5,0.76382,0.82761
5,0.83367,0.81054
5,0.74708,0.89275
5,0.75278,0.75931
5,0.74295,0.81401
5,0.82434,0.84755
5,0.72632,0.81229
5,0.74526,0.77037
5,0.70291,0.80613
5,0.75974,0.77173
5,0.72349,0.79979
5,0.81037,0.81067
5,0.75441,0.836
5,0.8011,0.83603
5,0.72572,0.89519
5.1,0.78077,0.75746
5.1,0.73146,0.85543
5.1,0.79388,0.80586
5.1,0.72947,0.87054
5.1,0.76454,0.76104
5.1,0.72931,0.80283
5.1,0.75987,0.82634
5.1,0.67169,0.87194
5.1,0.73739,0.81005
5.1,0.68013,0.84099
5.1,0.74038,0.78686
5.1,0.69946,0.84457
5.1,0.73746,0.8303
5.1,0.68711,0.83067
5.1,0.77964,0.78561
5.1,0.74491,0.82799
5.1,0.79315,0.84712
5.1,0.66399,0.82957
5.1,0.78831,0.77029
5.1,0.69203,0.87686
5.2,0.73834,0.81294
